Star_ID,time__sum_values,time__median,time__mean,time__length,time__standard_deviation,time__variance,time__root_mean_square,time__maximum,time__absolute_maximum,time__minimum,flux__sum_values,flux__median,flux__mean,flux__length,flux__standard_deviation,flux__variance,flux__root_mean_square,flux__maximum,flux__absolute_maximum,flux__minimum,flux_err__sum_values,flux_err__median,flux_err__mean,flux_err__length,flux_err__standard_deviation,flux_err__variance,flux_err__root_mean_square,flux_err__maximum,flux_err__absolute_maximum,flux_err__minimum,centroid_col__sum_values,centroid_col__median,centroid_col__mean,centroid_col__length,centroid_col__standard_deviation,centroid_col__variance,centroid_col__root_mean_square,centroid_col__maximum,centroid_col__absolute_maximum,centroid_col__minimum,centroid_row__sum_values,centroid_row__median,centroid_row__mean,centroid_row__length,centroid_row__standard_deviation,centroid_row__variance,centroid_row__root_mean_square,centroid_row__maximum,centroid_row__absolute_maximum,centroid_row__minimum,cadenceno__sum_values,cadenceno__median,cadenceno__mean,cadenceno__length,cadenceno__standard_deviation,cadenceno__variance,cadenceno__root_mean_square,cadenceno__maximum,cadenceno__absolute_maximum,cadenceno__minimum,quality__sum_values,quality__mean,quality__length,quality__standard_deviation,quality__variance,quality__root_mean_square,quality__maximum,quality__absolute_maximum,Exoplanet_Actual
TIC 288246496,51600118.93515540,2869.416550764470,2868.1073278392200,17991.0,8.787119284543470,77.21346532079580,2868.1207885077600,2882.118944917460,2882.118944917460,2853.3597448157100,56148804.220459000,3131.76513671875,3120.9384814884700,17991.0,25.27568761355370,638.8603843379500,3121.0408304954700,3171.9873046875,3171.9873046875,3046.771240234380,124047.5558462140,6.901971340179440,6.894978369530000,17991.0,0.02678059751007890,0.0007172004029968430,6.895030378228190,6.954375267028810,6.954375267028810,6.81984806060791,27691518.7188553,1539.1821663427100,1539.1873002532000,17991.0,0.014809437660405400,0.00021931944381743400,1539.187300324440,1539.25863661984,1539.25863661984,1539.165776741790,4192846.5322523400,233.0662305557510,233.05244468080400,17991.0,0.022977394927557200,0.000527960677656931,233.05244581351200,233.08243126056700,233.08243126056700,232.92763846927800,21252163497.0,1182209.0,1181266.3830248500,17991.0,6326.840396456440,40028909.40223310,1181283.3261220600,1191355.0,1191355.0,1170648.0,0.0,0.0,17991.0,0.0,0.0,0.0,0.0,0.0,1
TIC 22529346,24577776.911807100,1504.7081628308500,1503.8718051647300,16343.0,7.307233362052300,53.39565940749010,1503.8895577896700,1516.0886473130900,1516.0886473130900,1491.6345012649600,246289260.1640630,15083.740234375,15070.015307107800,16343.0,76.24253507855640,5812.924155204900,15070.208169783800,17394.078125,17394.078125,14757.2626953125,228318.33951187100,13.970865249633800,13.970405648404300,16343.0,0.04262979091791210,0.0018172990737049000,13.97047068928030,14.351147651672400,14.351147651672400,13.835583686828600,1152507.9512612300,70.51925584301170,70.51997498997900,16343.0,0.007412081128525340,5.49389466558414E-05,70.51997537950650,70.54687781318400,70.54687781318400,70.50456210394170,19694641.55165390,1205.082079694620,1205.0811694091600,16343.0,0.017935974588010700,0.0003216991844217670,1205.0811695426400,1205.1235776577300,1205.1235776577300,1205.0061533541900,3252548414.0,199620.0,199017.83112035700,16343.0,5261.212801222490,27680360.139747400,199087.36138688200,207814.0,207814.0,190207.0,64.0,0.003916049684880380,16343.0,0.25028275912046300,0.06264145951295160,0.2503133934852190,16.0,16.0,1
TIC 131419878,24577780.60219370,1504.7084013644000,1503.872030973120,16343.0,7.307332541392390,53.397108870492200,1503.8897840773100,1516.0890354140200,1516.0890354140200,1491.6345580010900,750691736.7304690,45934.265625,45933.53342290090,16343.0,31.636040897901600,1000.8390836937000,45933.544317326900,46067.95703125,46067.95703125,45752.734375,386281.33535194400,23.63294219970700,23.635889087189900,16343.0,0.024573729403365600,0.0006038681767898350,23.635901861577400,23.9675235748291,23.9675235748291,23.5927677154541,14517565.899324400,888.3035874978660,888.3048338324890,16343.0,0.009853728816316300,9.70959715855023E-05,888.3048338871420,888.3315254727160,888.3315254727160,888.28398642225,11223152.75751940,686.7265517399760,686.7253721788750,16343.0,0.02001954713782970,0.0004007822676037870,686.7253724706820,686.7730491593740,686.7730491593740,686.6624684569940,3252548414.0,199620.0,199017.83112035700,16343.0,5261.212801222490,27680360.139747400,199087.36138688200,207814.0,207814.0,190207.0,512.0,0.031328397479043000,16343.0,4.004891763928390,16.039158040781400,4.005014295763500,512.0,512.0,0
TIC 268644785,24577759.58344740,1504.7071084829900,1503.8707448722600,16343.0,7.307351690528940,53.397388729076100,1503.8884980846800,1516.0878019399300,1516.0878019399300,1491.6332606298900,128786154.00634800,7882.8193359375,7880.202778336150,16343.0,20.393562580328000,415.8973947177540,7880.2291670414900,7944.86865234375,7944.86865234375,7769.13330078125,169669.05464172400,10.378067016601600,10.381756999432400,16343.0,0.039002242103380800,0.0015211748890907300,10.381830261093300,10.898677825927700,10.898677825927700,10.314189910888700,24697734.625635000,1511.2129529670300,1511.211810905890,16343.0,0.007149951853861870,5.11218115125428E-05,1511.2118109228100,1511.229635397740,1511.229635397740,1511.1888260935600,16879763.125983500,1032.8452269954100,1032.8436104744200,16343.0,0.019350542015915200,0.0003744434763096990,1032.843610655690,1032.8958449220300,1032.8958449220300,1032.792132222750,3252548414.0,199620.0,199017.83112035700,16343.0,5261.212801222490,27680360.139747400,199087.36138688200,207814.0,207814.0,190207.0,0.0,0.0,16343.0,0.0,0.0,0.0,0.0,0.0,1
TIC 304042899,28002085.744409500,1583.1341382964300,1582.7541117120500,17692.0,7.657688603070110,58.64019474158990,1582.7726363366700,1595.6834389918700,1595.6834389918700,1569.4402371461000,434811620.2246090,24574.0947265625,24576.7363907195,17692.0,55.361446442786000,3064.8897522374600,24576.798744113700,24783.078125,24783.078125,24325.83203125,340296.0037879940,18.956449508667000,19.23445646552080,17692.0,0.8445035931995280,0.7131863189269150,19.252986829137500,23.825023651123000,23.825023651123000,18.89824104309080,29477073.836728600,1666.123524543650,1666.124453805600,17692.0,0.008328035230375480,6.93561707983752E-05,1666.1244538264100,1666.1547612830700,1666.1547612830700,1666.100191687900,10945398.301306000,618.6639422625140,618.6637068339340,17692.0,0.013876886114060400,0.00019256796822260200,618.663706989566,618.7049128469770,618.7049128469770,618.6247053905320,4525841784.0,256086.5,255812.8975808280,17692.0,5513.5058395236000,30398746.642460800,255872.30665967200,265122.0,265122.0,246227.0,22422016.0,1267.3533800587800,17692.0,3804.851518660950,14476895.079056500,4010.3715125911900,40960.0,40960.0,0
TIC 387413037,45739133.78876920,2730.285587787240,2730.857590827470,16749.0,7.2265815027987200,52.2234802165926,2730.8671525470100,2743.074712022180,2743.074712022180,2718.634031025350,194838508.07226600,11632.4580078125,11632.844233820900,16749.0,15.99693212795590,255.9018375064260,11632.855232924400,11718.7353515625,11718.7353515625,11567.2041015625,219012.89020729100,12.848962783813500,13.076177097575400,16749.0,0.5660623611121770,0.32042659666789200,13.088423666883000,14.849327087402300,14.849327087402300,12.514140129089400,6203270.5375151,370.3664316246860,370.36662114246200,16749.0,0.004885925276290270,2.38722658054922E-05,370.3666211746900,370.38368951063800,370.38368951063800,370.3410719834880,21951364.69576580,1310.6071624538900,1310.6074807908400,16749.0,0.012889190483328500,0.00016613123131552600,1310.607480854220,1310.6466742032200,1310.6466742032200,1310.571678647320,18129968980.0,1082039.0,1082450.8316914400,16749.0,5203.052512642240,27071755.449312700,1082463.3364622300,1091247.0,1091247.0,1073650.0,21487616.0,1282.9193384679700,16749.0,4750.667574910860,22568842.40730950,4920.8459065819700,32768.0,32768.0,0
TIC 268403451,34431075.763565600,1997.1180108844400,1996.467341039410,17246.0,7.611841085359400,57.94012470876530,1996.4818516484600,2009.3033149637200,2009.3033149637200,1983.6314154855400,247606634.6669920,14360.748046875,14357.337044357700,17246.0,28.672028497562200,822.0852181650180,14357.365673775400,14439.5966796875,14439.5966796875,14183.95703125,270175.69258213000,15.674335479736300,15.665991683992300,17246.0,0.12249845667314600,0.015005871887302600,15.666470608110900,15.959549903869600,15.959549903869600,15.276403427124000,20976346.644559300,1216.301203278120,1216.3021364118800,17246.0,0.007124776780185400,5.0762444167469E-05,1216.302136432750,1216.3364122986000,1216.3364122986000,1216.2779025345100,5116264.00984189,296.66335920641100,296.6638066706420,17246.0,0.014020590785900100,0.00019657696598566700,296.6638070019550,296.7098065801470,296.7098065801470,296.60714641669400,9548937780.0,554158.5,553690.0023193780,17246.0,5480.594752604580,30036918.84227690,553717.1259653030,562932.0,562932.0,544448.0,2048.0,0.11875217441725600,17246.0,7.796602543589500,60.78701122270630,7.797506864481440,512.0,512.0,1
TIC 230075120,48916140.23354920,2592.911925438390,2593.369750479760,18862.0,7.970910839723760,63.53541961482570,2593.3820000383800,2606.9405204708800,2606.9405204708800,2579.802736024020,93812828.44873050,4970.896484375,4973.641631254930,18862.0,119.96265920014200,14391.039602369500,4975.088151556170,10522.72265625,10522.72265625,4932.51806640625,160197.57027721400,8.285726070404050,8.493138070046340,18862.0,0.6430095076979770,0.4134612269899950,8.517444188479340,13.191462516784700,13.191462516784700,8.256458282470700,19787432.58077010,1049.063505760830,1049.0633326672700,18862.0,0.011204712942292800,0.0001255455921191830,1049.0633327271100,1049.0915219097700,1049.0915219097700,1049.03830038223,14103019.977228900,747.7033046097680,747.6948349713120,18862.0,0.05103044249646300,0.002604106061384820,747.6948367127350,747.7580435059330,747.7580435059330,747.5966976848700,18549987432.0,983128.5,983458.1397518820,18862.0,5738.995679726450,32936071.411918900,983474.8846389750,993229.0,993229.0,973690.0,8041616.0,426.33951860884300,18862.0,1250.7180189035500,1564295.562810030,1321.3859950588400,4096.0,4096.0,0
TIC 175310067,234339084.32931000,2240.8640422693100,2241.4068324180800,104550.0,7.469806645527360,55.798011321564700,2241.4192794793600,2254.069436760450,2254.069436760450,2228.7533984998800,909858482.4580080,8704.9345703125,8702.615805432880,104550.0,41.66854688068330,1736.267799147710,8702.715560373630,10019.6435546875,10019.6435546875,8483.2431640625,2616951.802116390,24.874631881713900,25.030624601782800,104550.0,1.08018305391992,1.1667954299757600,25.053921117967800,48.88260269165040,48.88260269165040,24.652400970459000,200918713.8034230,1921.7471092484300,1921.7476212666000,104550.0,0.010651785963756100,0.00011346054421767100,1921.747621296120,1921.804656800870,1921.804656800870,1921.6725588964100,38706974.50254330,370.22570180975200,370.22452895785100,104550.0,0.021448671963489700,0.00046004552899738900,370.22452957915700,370.3558533198090,370.3558533198090,370.1064917507120,457956228682.0,4377915.5,4380260.436939260,104550.0,32269.482066901400,1041319472.8660700,4380379.300344690,4434963.0,4434963.0,4325598.0,13089792.0,125.20126255380200,104550.0,664.2988589146940,441292.9739553640,675.9943269735560,5120.0,5120.0,0
TIC 349827430,31261976.309582100,1696.3402782936800,1696.807224792780,18424.0,7.894512471807070,62.323327167517400,1696.8255895748800,1710.2008534123900,1710.2008534123900,1683.3507069418200,1938776344.2578100,105256.90234375,105231.02172480500,18424.0,164.78572565800600,27154.335380635500,105231.15074720900,105674.6953125,105674.6953125,103996.7734375,647871.1930580140,35.164798736572300,35.164524156427200,18424.0,0.15980596726941100,0.025537947174912000,35.16488727545030,35.51191329956060,35.51191329956060,34.78006362915040,29717820.8931326,1612.99500131726,1612.9950549898300,18424.0,0.00345728912331095,1.19528480821642E-05,1612.9950549935300,1613.0270513650300,1613.0270513650300,1612.9709801844300,30875003.48271770,1675.798619260150,1675.8034890749900,18424.0,0.019373984059426100,0.000375351258334896,1675.8034891869800,1675.8455429373800,1675.8455429373800,1675.7531318425600,6226126923.0,337599.5,337935.677540165,18424.0,5684.017755394710,32308057.84364230,337983.47624162600,347579.0,347579.0,328247.0,2560.0,0.1389491966999570,18424.0,8.433426458511050,71.12268183111420,8.43457104483552,512.0,512.0,1
TIC 269509393,1958347.0531349700,1777.774448438180,1777.0844402313700,1102.0,7.395696245321750,54.696322953066200,1777.0998295074500,1789.680626152570,1789.680626152570,1764.7222828552,11642571.01953130,10566.142578125,10564.946478703500,1102.0,12.743405895566700,162.39439381916400,10564.954164229200,10593.1513671875,10593.1513671875,10525.1005859375,4064.2235565185500,3.6116117238998400,3.6880431547355300,1102.0,0.2193985647255830,0.04813573020364560,3.6945633086192,5.166261672973630,5.166261672973630,3.598519325256350,223240.67708167300,202.57700029110200,202.57774689807000,1102.0,0.0049248321746112000,2.42539719480857E-05,202.57774695793300,202.5869044681210,202.5869044681210,202.57107829633400,405095.28636886100,367.6027365078390,367.60007837464700,1102.0,0.013211148538167100,0.00017453444569751500,367.6000786120440,367.6264486174590,367.6264486174590,367.5792988666370,29072282.0,26414.5,26381.38112522690,1102.0,354.99324643687800,126020.20501579400,26383.76944789150,26986.0,26986.0,25788.0,1478656.0,1341.7931034482800,1102.0,5790.964543003100,33535270.33831900,5944.3821437370900,32768.0,32768.0,0
TIC 101721385,34431152.983060200,1997.1225425280300,1996.4718185701100,17246.0,7.611987581377660,57.94235493904770,1996.4863297051600,2009.3079776421300,2009.3079776421300,1983.6355849038400,391442952.2890630,22699.650390625,22697.60827374830,17246.0,37.13897634236750,1379.303563758940,22697.638658065100,22808.064453125,22808.064453125,22459.767578125,311864.0867176060,18.04127311706540,18.08327071307000,17246.0,0.2801625756061220,0.07849106877025620,18.085440850334500,18.70035171508790,18.70035171508790,17.503677368164100,11909479.615674200,690.5621764319070,690.5647463570780,17246.0,0.010066109706207800,0.00010132656461741000,690.5647464304430,690.6161091072260,690.6161091072260,690.5289994679040,1415980.6261902500,82.10470201101620,82.10487221328110,17246.0,0.027849698305919500,0.0007756056957307330,82.10487693654320,82.18314558707580,82.18314558707580,82.04714568433450,9548937780.0,554158.5,553690.0023193780,17246.0,5480.594752604580,30036918.84227690,553717.1259653030,562932.0,562932.0,544448.0,512.0,0.029688043604314000,17246.0,3.8986403970455800,15.199396945475700,3.8987534322407200,512.0,512.0,1
TIC 260043723,21732339.298521700,1479.808928460160,1479.296119972890,14691.0,6.444774556835480,41.53511908843390,1479.3101587178800,1490.0450264115600,1490.0450264115600,1468.272807066790,714843712.828125,48654.015625,48658.61499068310,14691.0,251.87265182500100,63439.8327373583,48659.266873271600,59069.12890625,59069.12890625,48501.1796875,352603.35678863500,23.988014221191400,24.00131759503340,14691.0,0.11947761764048100,0.014274901117045100,24.001614970638400,25.9580192565918,25.9580192565918,23.949487686157200,30470531.37140290,2074.0948906165400,2074.095117514320,14691.0,0.006096277082811970,3.71645942704184E-05,2074.0951175232800,2074.1174776570100,2074.1174776570100,2074.0730692037800,11500293.442532100,782.8088092703990,782.8121599981020,14691.0,0.03187043117209350,0.0010157243830951500,782.8121606468690,782.8922174906390,782.8922174906390,782.7396250848020,2663842314.0,181694.0,181324.7780273640,14691.0,4640.237848604010,21531807.29161710,181384.14190321100,189064.0,189064.0,173388.0,2917536.0,198.59342454564000,14691.0,2542.727857911380,6465464.959398600,2550.471389306570,32768.0,32768.0,0
TIC 392112968,57589986.32706430,3054.424932181610,3054.52351368751,18854.0,7.797102522818120,60.794807751336800,3054.5334652738100,3068.03402581763,3068.03402581763,3041.117079729850,77409319.26220700,4119.106201171880,4105.723945168510,18854.0,187.22380901217900,35052.754661029000,4109.9904949514300,4597.01708984375,4597.01708984375,3827.63720703125,152712.9734492300,8.117805480957030,8.099765219541220,18854.0,0.14402875096536600,0.020744281104643300,8.101045666628120,8.512195587158200,8.512195587158200,7.892196655273440,24899620.575401300,1320.6543274060200,1320.6545335420200,18854.0,0.0018402785980919400,3.38662531859525E-06,1320.6545335433100,1320.6603633627100,1320.6603633627100,1320.6484822815800,15657756.874822700,830.4742295673780,830.4740041806910,18854.0,0.002129579862556120,4.53511039100456E-06,830.4740041834210,830.4804056284330,830.4804056284330,830.4637716041800,24802201240.0,1315416.5,1315487.4954916700,18854.0,5613.855381449290,31515372.243827100,1315499.474027720,1325215.0,1325215.0,1305835.0,2560.0,0.13578020579187400,18854.0,8.336727721423720,69.5010291011548,8.33783337357132,512.0,512.0,0
TIC 90850770,34375168.851405100,2047.9520582393400,2048.4577111855800,16781.0,7.185287478527280,51.62835614908090,2048.4703129095600,2060.646438639400,2060.646438639400,2036.2838491218000,90811723.96044920,5411.466796875,5411.579998834950,16781.0,15.89382011139070,252.61351773324800,5411.603338873620,5466.744140625,5466.744140625,5354.56201171875,157979.79809093500,9.312772750854490,9.41420642935074,16781.0,0.5501797900681820,0.30269780139946900,9.430269375570790,10.73222541809080,10.73222541809080,8.757536888122560,7811990.808710890,465.5259888525740,465.52594057034100,16781.0,0.005677147198233660,3.22300003104123E-05,465.5259406049580,465.54669614254400,465.54669614254400,465.5081611848930,14682408.723139900,874.921877158648,874.9424183981830,16781.0,0.033156980178705400,0.0010993853345710600,874.9424190264450,875.0027358016640,875.0027358016640,874.8913614416320,9919552849.0,590754.0,591118.1007687270,16781.0,5173.387746584360,26763940.77650920,591140.7387392640,599894.0,599894.0,582353.0,5799936.0,345.6251713247130,16781.0,1138.518310214110,1296223.9426927900,1189.823811219970,4096.0,4096.0,1
TIC 164173105,29275064.71415500,1750.3470694844400,1751.005724873200,16719.0,7.318471595223870,53.560026490098600,1751.0210188816100,1763.3232234482200,1763.3232234482200,1738.656827687180,1029700517.4882800,61473.30859375,61588.642711183800,16719.0,769.5402090229470,592192.1333030820,61593.450164276,64171.28515625,64171.28515625,59997.2265625,555643.3803596500,32.930938720703100,33.234247285103800,16719.0,0.8700652955497560,0.7570136185200830,33.24563439349510,36.90885162353520,36.90885162353520,32.55099105834960,20769553.898913200,1242.2735626061300,1242.2724982901600,16719.0,0.017134541857109800,0.00029359252465304900,1242.2724984083300,1242.3251683448600,1242.3251683448600,1242.222339059400,13646208.590886000,816.2323405979720,816.2096172549810,16719.0,0.04421657178079510,0.001955105220046210,816.2096184526540,816.2786042481960,816.2786042481960,816.1327705416970,6302281589.0,376479.0,376953.2620970150,16719.0,5269.356868341600,27766121.805938800,376990.0899591220,385822.0,385822.0,368062.0,35559424.0,2126.8870147736100,16719.0,7385.008867565150,54538355.97401590,7685.18082725634,32768.0,32768.0,1
TIC 73448352,56403432.98487870,2896.317175358290,2896.1968156548800,19475.0,8.049463194609530,64.79385772137340,2896.2080016578900,2910.0530011204500,2910.0530011204500,2882.335197303370,244450544.89648400,12544.4443359375,12552.017709703900,19475.0,251.1120456558760,63057.25947347870,12554.529296002900,22872.78125,22872.78125,12406.5283203125,257274.99768829300,13.038939476013200,13.210526197088200,19475.0,0.410772724014663,0.1687342307944270,13.216911009564600,16.376623153686500,16.376623153686500,12.958359718322800,29111508.641020200,1494.817552093880,1494.8143076262000,19475.0,0.016515642815324000,0.00027276645760336300,1494.8143077174400,1494.852315609020,1494.852315609020,1494.7193509484000,24717147.579570200,1269.1680409606500,1269.1731748174700,19475.0,0.04666079624252210,0.002177229905986170,1269.1731756752100,1269.2828271465200,1269.2828271465200,1269.0831824760800,23399025023.0,1201577.0,1201490.3734531500,19475.0,5795.666278802110,33589747.61524390,1201504.3517391800,1211467.0,1211467.0,1191510.0,9183424.0,471.54937098844700,19475.0,2508.4081727549900,6292111.56114402,2552.3460522475400,32768.0,32768.0,1
TIC 57984377,309669511.23347800,2869.4151539236700,2868.1069855837500,107970.0,8.786806236369660,77.20796383550470,2868.1204452948200,2882.119884683950,2882.119884683950,2853.35920070857,534701393.265625,4954.4892578125,4952.314469441740,107970.0,31.354604123278900,983.111199727538,4952.41372619875,5449.14404296875,5449.14404296875,4794.56298828125,2080071.4105968500,19.269173622131300,19.265271932915100,107970.0,0.1134382066824930,0.012868226735339900,19.265605904717900,31.733875274658200,31.733875274658200,18.995250701904300,38225747.64848940,354.04016919326300,354.0404524265020,107970.0,0.012091556163217300,0.00014620573044823800,354.04045263298300,354.1092451447680,354.1092451447680,353.9910737324540,84590131.71199080,783.4727052706450,783.4595879595330,107970.0,0.034500868026995800,0.0011903098946161800,783.4595887191830,783.5564130226920,783.5564130226920,783.295520673028,765248001822.0,7093249.5,7087598.423839960,107970.0,37959.25642896180,1440905148.63968,7087700.072856300,7148135.0,7148135.0,7023888.0,1357056.0,12.568824673520400,107970.0,109.06858697388300,11895.956664479500,109.79040039162400,1600.0,1600.0,1
TIC 291685334,51600116.27951410,2869.416410571460,2868.107180229790,17991.0,8.787186705167890,77.21465019147920,2868.120641105580,2882.118907417660,2882.118907417660,2853.3594880928200,28789729.98034670,1604.8258056640600,1600.2295581316600,17991.0,15.657255083843900,245.14963676055400,1600.3061545701200,1648.4693603515600,1648.4693603515600,1544.2216796875,99887.12814760210,5.556088924407960,5.552060927552780,17991.0,0.0319153421276917,0.0010185890631276100,5.552152657512340,5.693055629730230,5.693055629730230,5.479960918426510,25441844.6488946,1414.124532000800,1414.1428852701100,17991.0,0.03605187055274500,0.0012997373703518800,1414.1428857296600,1414.198651283450,1414.198651283450,1414.032455323720,9239426.691163310,513.557194158789,513.5582619733930,17991.0,0.008970365551420340,8.04674581261088E-05,513.5582620517360,513.5875934810630,513.5875934810630,513.507000686092,21252163497.0,1182209.0,1181266.3830248500,17991.0,6326.840396456440,40028909.40223310,1181283.3261220600,1191355.0,1191355.0,1170648.0,512.0,0.02845867378133510,17991.0,3.817071007975900,14.570031079930200,3.8171770951900500,512.0,512.0,1
TIC 440801822,232031984.20032700,2215.442479027230,2214.6584856527800,104771.0,7.6967758687435100,59.24035877367240,2214.671860216010,2227.5788724857400,2227.5788724857400,2201.737492595210,4862582654.1796900,46456.64453125,46411.53233413530,104771.0,286.8659249515480,82292.05889830740,46412.41887320010,47842.96484375,47842.96484375,44903.2734375,5459447.026981350,52.12143707275390,52.10837948460310,104771.0,0.16831594255706600,0.028330256518873700,52.10865132363270,76.30351257324220,76.30351257324220,51.54499053955080,53033926.31669820,506.18908147488800,506.18898661555400,104771.0,0.025195811577466700,0.0006348289210472060,506.1889872426210,506.2808387684570,506.2808387684570,506.0875205329120,54593751.501209500,521.0726775146410,521.076934468598,104771.0,0.07145002406220430,0.005105105938489570,521.0769393672090,521.2989948418460,521.2989948418460,520.8821013669280,446816608044.0,4268084.0,4264697.368966600,104771.0,33249.546556948400,1105532346.24268,4264826.981392900,4320513.0,4320513.0,4208880.0,2413248.0,23.033549360032800,104771.0,147.35736941105100,21714.194319745000,149.14670199460000,1600.0,1600.0,0
TIC 176899385,309669433.86055200,2869.414425874490,2868.106268968720,107970.0,8.786783580690330,77.20756569388910,2868.1197286137400,2882.1191486852400,2882.1191486852400,2853.358538538130,1583481343.9013700,14668.0126953125,14665.938167096100,107970.0,43.26453356083880,1871.8198642369500,14666.001982167800,15004.4814453125,15004.4814453125,14434.837890625,3263704.588903430,30.22453212738040,30.227883568615600,107970.0,0.11852651449832200,0.014048534639120900,30.22811594480250,49.88240432739260,49.88240432739260,29.96838760375980,166091417.822838,1538.282424990140,1538.3108069170900,107970.0,0.05531441607363540,0.003059684625567250,1538.310807911580,1538.4344235113700,1538.4344235113700,1538.1411917733100,170666045.23255700,1580.6898424327200,1580.680237404430,107970.0,0.024923326928233000,0.000621172225171586,1580.6802376009200,1580.7893267885100,1580.7893267885100,1580.5594161698500,765248001822.0,7093249.5,7087598.423839960,107970.0,37959.25642896180,1440905148.63968,7087700.072856300,7148135.0,7148135.0,7023888.0,1710848.0,15.845586737056600,107970.0,121.74183529760400,14821.07446162900,122.76871376971600,1600.0,1600.0,1
TIC 92359850,22365343.65750730,1425.900261906170,1424.4534524875600,15701.0,7.954531688247620,63.27457437933560,1424.4756624379800,1436.8543617826700,1436.8543617826700,1410.9070138477600,354280394.0605470,22623.244140625,22564.19298519500,15701.0,885.075633267419,783358.8766037230,22581.544764469200,33412.69140625,33412.69140625,16225.154296875,264911.14802646600,16.73329734802250,16.872246864942800,15701.0,0.847598356177631,0.7184229733950220,16.89352352959460,22.34115982055660,22.34115982055660,14.405755043029800,23205835.04619840,1477.988186198920,1477.9845262211600,15701.0,0.05321036465856960,0.002831342907097950,1477.9845271790000,1478.226391524970,1478.226391524970,1477.6710721711500,21322253.999349600,1358.0182539052700,1358.018852260980,15701.0,0.020954836076732200,0.00043910515500271900,1358.0188524226500,1358.0812210591700,1358.0812210591700,1357.9216432656300,2226956551.0,142877.0,141835.33220814000,15701.0,5727.2334229473200,32801202.68092490,141950.91639462700,150764.0,150764.0,132082.0,8704176.0,554.3708044073630,15701.0,3543.2671958690900,12554742.421322,3586.372737195800,32768.0,32768.0,0
TIC 160074939,25030015.72996430,1367.0527989908500,1367.7604224024200,18300.0,8.119557131622160,65.9272080136762,1367.784522612560,1381.5183662918700,1381.5183662918700,1354.113324223030,906006625.4023440,49509.56640625,49508.558765155400,18300.0,40.85148585958790,1668.8438969361100,49508.575619247400,49676.578125,49676.578125,49327.453125,446576.3962402340,24.36646556854250,24.40308176176140,18300.0,0.1101329338430960,0.012129263116887800,24.403330279581300,24.996871948242200,24.996871948242200,24.31849479675290,7009124.817703090,383.0124834064220,383.0122851203870,18300.0,0.02199090596649000,0.0004835999452270070,383.0122857516990,383.0870391000750,383.0870391000750,382.9544783368270,3515945.854934970,192.12409301233300,192.1281887942610,18300.0,0.037480403336064500,0.001404780634234080,192.1281924501030,192.2297523021260,192.2297523021260,192.0379451718000,1848593439.0,100506.5,101016.03491803300,18300.0,5846.190685533810,34177945.53162230,101185.06439239400,110922.0,110922.0,91190.0,1024.0,0.055956284153005500,18300.0,5.3522412483559200,28.64648638060260,5.352533744530600,512.0,512.0,0
TIC 431156009,309669327.49229400,2869.413427405030,2868.105283803780,107970.0,8.786768026593560,77.2072923531669,2868.1187434057700,2882.1181605281900,2882.1181605281900,2853.35760084363,2974530650.783200,27603.5087890625,27549.603137753100,107970.0,138.00445197670500,19045.228765390600,27549.94878899890,28103.78125,28103.78125,27169.90234375,4445972.74161911,41.201738357543900,41.17785256663060,107970.0,0.12958900675021900,0.016793310670508300,41.17805647805440,52.63519287109380,52.63519287109380,40.93755340576170,88073976.30857920,815.7545646462580,815.7263712936860,107970.0,0.055485670483660900,0.003078659629021390,815.7263731807520,815.8971686369760,815.8971686369760,815.6132119593990,30096050.071035000,278.7227678584690,278.74455933162,107970.0,0.04865346377075550,0.0023671595368922100,278.7445635777290,278.892727183088,278.892727183088,278.5541499231250,765248001822.0,7093249.5,7087598.423839960,107970.0,37959.25642896180,1440905148.63968,7087700.072856300,7148135.0,7148135.0,7023888.0,2243072.0,20.774956006298000,107970.0,140.976680978807,19874.42457980030,142.49920482888300,1088.0,1088.0,0
TIC 329145325,1954111.9585329800,1750.336352511390,1750.9963786137800,1116.0,7.316902627431010,53.537064059306800,1751.011666146930,1763.3051860642000,1763.3051860642000,1738.679923178920,9911335.094726560,8882.359375,8881.124636851760,1116.0,24.343406974623700,592.601463132158,8881.15799976323,8939.2177734375,8939.2177734375,8797.3896484375,3616.071741104130,3.2091851234436000,3.2402076533191100,1116.0,0.08017337708921750,0.006427770393889860,3.2411993778571600,3.5555648803710900,3.5555648803710900,3.1707301139831500,1386364.836651510,1242.2617863268200,1242.2623984332500,1116.0,0.003518141761286730,1.23773214525097E-05,1242.2623984382300,1242.2721578453200,1242.2721578453200,1242.255991235690,410333.2051125350,367.68164850171000,367.6820834341710,1116.0,0.017169846002720400,0.0002948036117571350,367.682083835066,367.7072224547950,367.7072224547950,367.651319420722,28044167.0,25097.5,25129.18189964160,1116.0,351.2075253651240,123346.72587309400,25131.63603252180,25720.0,25720.0,24538.0,1474560.0,1321.2903225806500,1116.0,5900.448577651100,34815293.417504900,6046.577671216190,32768.0,32768.0,0
